comment,sentiment_score
打分一分倒是不至于，但真的不好看，特效还行，最大问题是整体剧情很空，科幻片就好好讲故事，爱情只是点缀就好，没必要喧宾夺主,0.9979728
字写得真好,0.606336416
粉丝控评在来了不,0.664891019
加油加油加油加油,0.999831782
没赶上时候上映罢了，大家不要那么苛责。他们也已经很尽力了,0.272871382
十大烂片排第八还觉得自己棒棒哒了？迷惑,0.176526229
包场票！你飘了！,0.067353741
一部都没选中，好险,0.966271423
有点意思,0.526232782
造型是导演他们定的别赖演员,0.990860592
真的要哭,0.708475486
有人看过顺便讲一下大致内容的不,0.605738121
“向我开炮！”,0.672204516
有恺恺啊,0.473767218
我觉得可以,0.526232782
努力尝试过便无悔……本来拍科幻题材的电影就是一种冒险，但总要有人去尝试，继续加油吧,0.999951787
《上海堡垒》并不是很烂，也不至于到3.2分，只是没有达到观众们的预期罢了，毕竟也是剧组人员的辛勤劳作换来的。希望滕导能够从此处低谷走出，再给人不一样的惊喜！,0.997080683
舒淇哎,0.5
字也太好看了,0.483003404
宽容的前提是在用心了的前提下，不是盲目宽容好吗？这片上映来的种种，用没用心观众已经用票做出了选择,0.999887152
好看就多看几遍，票房upup,0.954168299
门嘛，就是用来开开关关的，期待下一个开门的,0.028682533
我觉得并没有那么差，还可以吧,0.165869622
没调查就没有发言权，电影都没看过大部分人就说是烂片，，但是没办法看到鹿晗主要没看过我也觉得是烂片,0.274097034
透写字好好看,0.855722879
我是理解的，大家还是应该多努力。,0.74400579
臭鱼烂虾,0.014638462
还是应该多多鼓励的。,0.88372093
多少钱，我也帮宣传宣传,0.034672991
昨天和老公去看了，但是.....鹿晗在剧中是军人吧，但军人是这个形象么？我倒不是对小鲜肉有意见，毕竟我也喜欢小鲜肉，但演戏还是要敬业的，起码形象得对吧，军人有一头飘逸的秀发吗？一部影片的失败，除了主演有问题，当然剧情也有问题，真的好好反思吧,0.998006144
#鹿晗[超话]#好感人，,0.868361444
这个只能说还有很大的进步空间。,0.292631649
有人骂堡垒烂的，就有说堡垒好的。所以说别跟风，自己去看！,0.016628937
看这位导演态度多么端正，这次没拍好吸取教训就是了。什么把科幻电影门关上了只是夸张，实际上并不会。,0.355136077
0809看鹿晗上海堡垒呀,0.413507217
我也是深有同感的。,0.662318136
这部电影真的有说的那么糟糕吗？我还没看，心里没底……,0.331588294
看过电影后就算觉得不足也不会一口咬定烂片的吧,0.056102895
字也太好看了吧！！！,0.179471538
只有特效还不错,0.904886982
开始洗白了？？,0.157436848
作为导演，看不出这是一个烂的很均匀的片子，说明……,0.664036777
理解可以，宽容也可以，但我就心疼我那辛苦赚来的买了电影票的钱。我以为会超越流浪地球，再惊喜一次，结果……额，我理解，相信以后会好起来。但我，再也不会看他们的片子了。,0.999995949
我也是醉了。这电影基本都是已经黄了你还在这吹,0.481024134
观众现在对电影的要求已经不在停留在情爱上面了，这个完全就是披着科幻的外衣，实则是恋爱嘛，前面几部成功的电影不管什么题材不都是能引发观众的共鸣，哪一个都是导演费劲心血考虑了多少遍才能获得成功的吗？,0.999999795
我是一名路人，在看完上海堡垒之后，觉得非常不错，剧情紧凑、内容丰富，鹿晗演技炸裂，完美将一个军人的形象表现得淋漓尽致，特效也是杠杠的，非常值得一看。一元一条记得删除括号,0.998972502
专门发图欺骗网友去看这垃圾电影，已举报,0.022277831
高贵路人，您可以不看，既然不看，那也请别伤害，您不看，就别出来说话，真的，这样显示不出来您有多高贵，请您高抬贵手！！！,0.106376168
拍了六年四年在等鹿晗档期哈哈,0.351569091
铠甲勇士出电影了？？？,0.185061079
我觉得还挺好的呀！,0.854507315
爱了？,0.748305085
吴京就是客套一下，大家笑一笑就好,0.962000253
很多的新大门，都是由探索者一次又一次的摸索开辟的！没关系，不是所有的事都合符期待，正因有不完美才有后面的完美！,0.99320249
嗯，现在粉丝开始控评了,0.692378612
加油，拍的越多就你们会好,0.93121702
其实我想说，流浪也挺一般的，只是宣传做的挺好，当时认真看了，特效看似很棒，很多细节还是不行。但拍电影也不容易，虽然有很多不足，为中国电影努力的人也是值得敬佩的，不过跟优秀电影的差距还是得承认，不能飘了。,0.999999855
我有同款笔啊哈哈哈哈哈哈哈,0.979787827
流浪地球大大拔高了观众的审美,0.999544025
评分给高了,0.352485627
舆论太可怕了,0.126499808
#鹿晗[超话]##鹿晗上海堡垒#,0.034872962
当初小破球在影院沸腾时，整个电影圈的大导演、大演员都像在另一个平行时空一样，根本不提小破球，对吴京甚至到了避之唯恐不及的地步，现在，一个烂片被观众排斥了，倒是立刻想起把吴京拉过来说事。【同样是拍电影，你们先学学吴京有多努力吧，ok？】,0.999927862
口袋饱饱,0.871388319
真的血亏有点惨,0.842459768
这字好好,0.514214259
shbl我不评价，就说吴京这话说的什么意思，他强调的是执行力而且前提是尊重电影和观众，可不是想着圈钱。,0.917833328
有本事让豆瓣评分让6啊！,0.527270236
#鹿晗[超话]##鹿晗上海堡垒#透透可以出字帖了，表白江洋,0.004675899
它的分类归在科幻里实在勉强。叙事格局极小导演自己拿手的感情戏都没拍好，把“独立日”的背景板你换成竞技游戏战队拼比赛，舒淇是教练领队问题也不大，然后腻腻歪歪很假拖沓的感情戏往里一凑，不还是熟悉的套路和配方嘛。,0.020063831
来咯来咯他们真的来咯,0.462744362
朋友昨天看了说不好看,0.687500747
鹿,0.5
就没有用心，很多地方可以做的更好,0.956270382
《逐梦演艺圈》都拼不过，这是闹哪样，别控评了，白花钱,0.912604198
emmmm导演说看了很多评论，那关于鲜肉的评论也肯定看到了，问题来了，流量鲜肉该何去何从？？？电视剧？电影？还是综艺？…………还是歌手？,0.254343167
人间喜剧好看的好吧,0.895133005
我能说我今天已经见过最少四个一模一样的内容了么。。。刷的太假了吧,0.008120631
真的有实打实的那么大投资？那为什么最终呈现出来的东西落差那么大？投资方是谁？总觉得故事应该挺多的,0.99967998
看完不知道讲的啥。最有印象的是那句，向我开炮。你说好看不好看，可以把我的票钱还给我吗,0.367367001
群号多少？有钱大家一起赚嗷,0.130394365
多看一点国外科幻片，电视剧也行啊，科幻就科幻，别把科幻当背景板，找个好一点的科幻编剧,0.991665194
好看#鹿晗[超话]##电影上海堡垒#,0.265752635
我觉得还好啊，为何都觉得很难看,0.631347945
把群号发出来呀有钱一起赚,0.069744315
换个男主估计不会被喷的这么惨,0.235554802
兄弟发个群号有钱一起赚,0.068584446
老实讲特效还是可赞之处的。就是故事情节腻歪的很，这种灾难片故事情节应该紧张紧凑。男一号也请错人了，这片子能请伪娘来演男一号？脑子有病吧？我做导演都比他强……,0.99897596
青菜萝卜各有所爱，上海堡垒其实还可以，居然被排进十大烂片,0.394536697
兄弟收了多少钱，分我点我帮你说好话,0.028377993
一句经典台词向………开炮,0.923402747
探索之路，不惧艰难,0.994457695
你逗死我了哈哈,0.128818692
唉,0.526232782
我的天老哥这字绝了啊,0.417242474
还在洗地？粉丝还不甘心？,0.275108552
是啊！每一场战争都很惊心动魄扣人心弦,0.999661406
導慣言情電影的就別碰科幻了,0.396524704
哇哦！,0.526232782
支持吴京说的，勇于尝试总是好的,0.981025153
是不好看，但继续努力吧,0.670388876
555你好会,0.532843284
我觉得拍的挺好啊，专门去电影院看的,0.813629148
就是你们这些脑残宣传害我损失了一餐美味排骨！花那钱买排骨多好！,0.02839071
特效还是不错的但剧情真的不行,0.868936572
字好美啊,0.892789493
不差钱就拍呗,0.026609581
兄弟，加油40亿票房还等着粉丝冲锋呢！我打算把我家房卖了去买电影票，你们准备卖点啥？,0.703613419
我们也不想喷，但确实拍的不太近人意，看的我有点蒙,0.002209745
上海堡垒不是科幻片，谢谢,0.611214246
嗯，啥都可以，就是人不可以。,0.436238345
好微博，是老铁用心的杰作！,0.991319756
我也是非常无语的。,0.365986345
群号发一下有钱一起赚,0.067548389
《上海堡垒》不是爱情片吗？,0.739566842
这个表情我,0.6
可是剧情真的很烂啊,0.33505479
上海堡垒昨天看了不吹不黑，从中立的角度谈，确实，很大气，立意高，能自洽，显示了中国科幻人特有的浪漫情怀全片也时刻展现了导演对于整个故事的把控，演员对于角色的理解，尤其是在危急存亡之际闪耀出的大无畏的勇气与可歌可泣的爱情都让人泪目全片水平之高，对标好菜坞的话，与环大西洋不相上下,1
宁确定？,0.526232782
放心，你那电影票不会有人盗图的，省省吧,0.919183132
字写得真好看！书里这段读来总有些苍凉。好好睡，晚安,0.98736018
虽然是众所周知的烂，但烂到一定程度就有人为之说好话了，物极必反，都是这样的，有些明星也是，本来就很差，喷到一定程度，人们又会说他没做错什么，挺好一人儿，这就是人们的心理状态。,0.067592836
洽烂钱,0.277572734
字好好看啊啊啊！,0.78569311
开始洗地了！,0.22361809
洗你mp呢,0.205914113
这个读后感作文写的不错，虽然重点没有突出，但有的看给你们已经不错了,0.999207441
这字爱了,0.705002987
开始都不成熟，总要有一个发展过程。不管做什么都不可能一口气吃个胖子,0.997594033
6元已到账请收款,0.07325556
恭喜破亿,0.642933582
看过觉得还可以，7分上下,0.883496665
人家觉得好就是好。那些在这叭叭叭的喷你妈呢,0.192703261
所有人都在骂你的吐槽你的时候，只有鹿晗的粉丝还无头脑的鼓励你，结果你把最后一点好感全他妈败光了,0.751407812
这是逆向炒作？,0.021317127
味着良心说话你的良心允许吗？,0.217522378
也是一个里程碑——刻满教训的里程碑也是一个墓碑——靠流量明星就想圈钱的墓碑,0.963235139
晚安，江洋,0.666130875
我去电影院看的，觉得还可以，没有那么挎,0.571310027
无语，影评写的也太假了吧。说再多也没有意义，票房是最好的证明！,0.455273475
主演没演技，顶多适合偶像剧,0.998717309
字真好看！,0.668243415
其实还行,0.719444444
跟姐姐表哥一起去看的，看完之后我们都表示没有这么差，网上的评论也太过于难听了,0.107173617
字好看(??ω??)??,0.640620984
还能怎么看，以后让烂片儿无市场,0.762876204
一个伪娘演的不伦不类的玩意,0.02101562
虽然知道这个电影有这样那样的不完美？？？？自己都知道烂了为啥当时不拍好,0.011263932
吴京也就这么一说，战狼3他敢找鹿晗来演吗？,0.604114399
鹿晗就是一坨屎，电影拍的烂，编剧烂，特效烂，演员鹿晗更是烂出天际,0.032901151
别骂鹿晗了，她有逼你们看吗？,0.583967645
没什么想法，心情好就看,0.826649566
观众的眼睛是雪亮的，所以这部片必定亏本，以后鹿晗再也接不到电影，真是皆大欢喜。,0.953910292
我确实怀着期待去看的，结果20分钟我就想说剧情太催眠了,0.535190474
666666666666666,0.5
鹿晗粉丝:我觉得还行,0.823888165
光荣,0.7
恰烂钱，烂嘴巴,0.012401822
你六年就拍了这电影？有毛病吧你,0.826020586
垃圾片就不值得花钱看。他爱咋拍尽管拍,0.088796898
我是因为舒淇才去看的，看完一言难尽，希望以后能有好作品吧,0.874239035
其实还可以，只能说有些人要求太高吧（有些人本来就不看好，最后还要追着人家骂就没意思了），不过这电影热度不错,0.007405006
上一次大家口诛笔伐的爱情公寓最后还有五亿票房呢，这次上海堡垒不知能有多少。,0.29965779
主要是观众对国产科幻的期望值到了流浪地球那程度，再看这个，拍的啥啊？？？,0.996967094
那个，，侵权么,0.461621208
水平也就是拍家庭伦理电视剧的水平了，关键是你一个导演没有选演员的眼光吗？差评，转滕华涛黑粉！,0.959381757
一般遇到收钱洗地的营销号，我都直接拉黑,0.037001293
可能是吹捧的太厉害了，所以还是要实力说话，,0.137254802
同意,0.340425532
看电影也有些年头了，第一次看了不到一半就离场的，实在是不知道怎么评论了。就像以前玩手机游戏《星空大战》似的，小飞机打一波小怪兽差不多，剧情毫无感觉,0.853980752
人家自谦的话，你还当真了,0.96047371
眼睛可以捐了,0.822852852
说实话我觉得挺好看的，真的，我真的不懂那些黑子为什么在那带节奏吐槽电影本身,0.98173655
眼睛大大的像铜铃,0.676475616
没关系，看到主演里面有鹿晗的时候我就知道这片子是个烂片了,0.877439215
烂片就该抵制,0.324028062
去看了，就是挺好看的！拒绝无脑黑子,0.665172283
找谁演不好，你非要找个这,0.06060507
今天才200多万，凉了,0.235277683
烂片就别洗了，看的累,0.06141971
前十排第八说是倒数第八？这个视频的旁白也是排第八呀,0.007163767
好奇有多烂,0.776415631
烂就是烂,0.035303241
很棒！支持,0.906311592
我觉得还行的啊，最后彩蛋我还看哭了啊，为啥网评这么差，没必要吧,0.049292544
好看也不看，不好看也与我无关,0.692776703
干嘛道歉，我又没看过,0.043072716
扎心哥挺住,0.691817736
钱钱钱全是钱就怕赔钱电影本身不考虑,0.018815605
没有科技感，感觉装备就感觉很落后,0.88304227
刚看完使徒行者，好看！,0.924212072
洗？逗逼,0.11116319
安心拍电视剧吧滕导,0.731431951
抄袭其中,0.225864663
说句实话，换吴京主演结果肯定不一样，鹿晗演技真不行,0.130108868
这个导演貌似就没拍出过什么出色的电影,0.94462141
我觉得还不错0,0.195300026
男一号不喜欢，还是找些中流砥柱来演比较好,0.491832004
鹿晗有进步,0.473767218
一看有鹿晗就觉得不是部电影,0.767984483
把资金重点花在电影上吧，小鲜肉和当红明星是可以带来很多流量，但是我们观众大部分关注的重点还是电影本身,0.999946518
我真觉得挺OK啊,0.494338819
有钱大家一起赚嘛,0.156115272
导演的态度很诚恳啊,0.740655349
老实人刚打开键盘准备喷，发现35的包场票，差点误伤友军，,0.000264707
烂剧本烂演员，还能有什么好作品么,0.850968556
请错演员了若是有吴京和吴刚这些硬汉绝对是个大片这个导演居然请鹿晗去演哈哈哈哈哈哈,0.994906917
我该信你还是大众,0.387496239
努力没有得到回报？就这样的电影也配得上努力吗,0.938035664
我也看了，不算很烂,0.695439252
本来没想看，但是看这么多人骂，还真有点好奇了,0.234048281
这电影的口碑就是不仅不会去电影院看而且就算以后可以免费在各大视频网站上看的时候也不会点开来看,0.542164141
感觉特效还是有的，怎么反响这么差，成功勾起了我的好奇心。,0.931783254
群众的眼睛是雪亮的,0.294876571
怎么微博昨天全是黑，今天全洗白呢？？我到底看还是不看←_←,0.084681281
说实话看见主演就没有想看的欲望，演技过关了吗？一来就当主演，,0.940745134
你们拍完就不自己先看一下吗？,0.487785943
垃圾中的战斗鸡,0.371716934
“他不是努力了吗，努力就是好演员”，电影，“挺好看的啊，要求为什么要这么高”，我真的是呵呵，这种东西难道不是追求高水平高水准，凭什么不能和外国比，你自己都觉得比不上是吗？别说外国了，现在国内的新的小演员都比这好多了，人家怎么不说我还小，都他妈快40了，还不清醒，还小鲜肉呢？,0.999933007
有钱大家一起赚不好么？比如加个群~我洗的很专业的~,0.113967876
太差了，拍摄，整个画面居然是抖的，还没等到鹿晗出来我就看不下去了,0.004112692
这么烂的电影还有人强行吹捧,0.044887204
删黑评,0.244354737
不管是科幻还是灾难片都会加点很多爱情在里面。本来后来打斗也都可以，就是强塞爱情真的看得人脑壳晕,0.996280693
花六年磨出了一个失败，《流浪地球》的成功，才有了今天国产科幻片的及格线。若不是这样，这个电影都还可以。,0.999782695
支持支持支持支持！！,0.698653062
水军,0.5
向我开炮？,0.5
电影真的不错！别再恶意差评了！,0.920244177
个人观点：其实特效挺好的，如果剧情和选角能上心点会是一部好作品，做为战争科幻片主角应该是硬汉类型的，个人打分到话特效9分、剧情3分、角色选择3分。（不喜勿喷）,0.999679675
你就说收了多少钱吧,0.277572734
最起码尊重别人的劳动成果吧，不喜欢没有问题但是请别伤害。换位思考想想，你的劳动成果受到抨击你会是什么感受？希望大家的理智能够高于感性，不要一不满意就开骂。客观公正的批评我觉得没错，但是一些一上来就说烂片烂片的真的不应该,0.999729727
原来是鹿晗粉丝呀，那你应该把电影院买下来，其他电影全部下架，只放这一部,0.819684455
六年磨一剑，关键磨的是一根废铁，能成剑？导演自称一眼相中流量明星鹿某，相中的是演技还是脸？鹿某的演技大家有目共睹吧？别说选人是副导演的工作！,0.999637108
上海堡垒给你多少钱？,0.224499251
电影名字就是个大错误【上海堡垒】，上海？中国那么大，用一个城市名来做电影名，定位太low了吧。,0.982258438
现在是不是更扎心？3.3的豆瓣评分,0.342998961
这够冻系还会拐着弯骂网友呢,0.674202246
看了才知道真的好看。,0.646861307
道歉就道歉把自己说那么委屈拉国产科幻给自己博同情？这导演真知道自己错哪了？,0.794526059
你还有没有良心,0.28564504
别黑了，我们xxx很努力了你看到了吗,0.735001449
兄弟，40亿票房还等着粉丝冲锋呢，不要只写软文了！我打算把我家房子卖了去买票，你们打算卖点啥？先说好，不卖房卖车的不配叫粉丝啊！,0.016172484
失败乃成功之母，怕个锤子接着拍，继续找鹿某，他粉丝多有流量，你只要用他就有人投资你，总会拍成功的,0.94263475
这是要多昧着良心打出这段话,0.578614578
真的觉得挺好看的啊！,0.898255853
陆沉是什么意思？连话都说不清了吗,0.489575858
请多些小鲜肉就可以了,0.248886505
最大的败笔就是请一个毫无演技的人妖担任主演,0.868812825
收钱办事,0.084909029
我突然觉得爱情公寓也不是不能接受的,0.338061803
兄弟们，赶紧去买票啊，别只是说说而已，棺材板压不住了,0.001012593
没看过，导演态度诚恳，希望可以拍出好的电影出来,0.868968316
"宝贝质量非常好,与卖家描述的完全一致,真的很喜欢,完全超出期望值,发货速度非常快,包装非常仔细、严实,物流公司服务态度很好,运送速度很快,很满意的一次购物质量很好,希望更多的朋友信赖.店主态度特好,我会再次光顾的好卖家赞，发货迅速，态度很好，很满意！很好很好！",1
科幻本来在中国就需要慢慢进步，没有必要单纯的批评，还是要客观的认识，希望大家还是本着友好的态度看待中国科幻电影事业，大赞导演的勇气。,0.999999425
加油！失败会有很多次，成功也会有很多次。,0.966202192
上海堡垒虽不完美但是也算是良心制作！鹿晗虽不是演技最好的，但也有可圈可点的地方！,0.741440363
和独立日很像,0.697624071
一个人一场，难为你了。有没恐怖电影的氛围？,0.526823381
导演加油，人生哪有一帆风顺，不要放弃[加油],0.99747772
上海大炮,0.42969324
我说你们这后援团也不行啊网上倒是挺牛逼平常哥哥哥哥出钱没影了？哈哈哈哈哈一群垃圾,0.98885077
不是军人的形象去演军人?不是科幻的故事讲科幻?还穿插那么多爱情桥段?!?!?!?!你意思是让胡军去演油腻腻的爱情剧还带刘海NTM谁看??,0.999814262
向我开炮,0.5
可是这片子就是一坨屎啊，你非要我吃？,0.791921955
哪儿来这么多恰烂钱的我擦,0.150120652
男主角选错了，编的又不好,0.767989155
超棒,0.9
我去你这里好多鱼,0.23192293
一看到鹿晗主演的不是好东西精神污染,0.672629673
2019年8月9日，以鹿晗为首的小鲜肉上映上海堡垒。至此，历时180多天的以吴京、刘慈欣为首的《流浪地球》变法彻底失败，中国科幻正式走向灭亡，史称中国科幻电影百日维新,0.999999995
不全是演员的锅吧……，我觉得编剧真的不行故事衔接不流畅，主打战争情怀的话爱情就太小孩了点，将爱情吧比重又太少主演间的故事不够细腻。,0.99999053
鹿晗就很恶心了，,0.175680245
到这几天的票房我真的很难受啊，粉丝出来啊一人看一场啊！都不要求你们二刷，这票房也不可能这样啊！我们这六千万的粉丝才是罪魁祸首！粉丝不去看电影才会这样！我觉得我们粉丝应该团结一点都去看电影而不是浪费时间去和黑子互喷，去拉路人来看电影！票价就算三十块，60000000×30＝1800000000,0.082524495
本人认为《上海堡垒》这部片子还是可以的，并没有烂,0.308252612
我只想问，都陆沉了，5年是怎么恢复的，弄堂还在，还是原来的味道，哈哈哈，可笑,0.084799238
你错就错在选了鹿晗！要不然不管是喷的还是喜欢的，也不会有这么大的舆论！最起码应该不会赔钱,0.246270988
辣鸡电影滚,0.68725203
不用道歉啊，明着拍了个烂片，暗里却堵了无数烂片，功德无量。,0.247310979
不解释，也不回应,0.135403202
这文笔不行啊，看看别的明星发的公告,0.209171196
呵呵留海能剪了么？,0.764712046
脑残粉便涨红了脸，额上的青筋条条绽出，争辩道，“鹿晗拍的电视怎么能是烂……是作者写的不好……小鹿的片，能算烂吗？”接连便是难懂的话，什么“不行你拍啊，六年2000人”，什么“原著，没有看过就不要评论，”之类，引得众人都哄笑起来！互联网内充满了快活的空气,0.989995951
没看过，但是觉得这个特效还不错哎～,0.870317124
长点记性，下次别找流量明星了。尤其是鹿晗之流,0.655009132
有钱大家一起赚呀,0.156115272
最大的问题是导演从一开始就想让电影走流量路线,0.969558092
主要选错了男主,0.770297789
在你这，我看完了整部电影比较好的镜头,0.92878946
鹿晗可能自己都没想到，作为一个烂片的主演，别人在骂烂片的时候会把他摘出来。因为鹿晗是真的尽力了，我们都看得到，可是我们相信导演应该可以做更好，相信幕后人员可以做更好，我们给评分低是诚实，告诉别人这是烂片是公义，不能看别人花冤枉钱，这都是本分。不骂鹿晗，是没期待，谁指望他了？,0.01664484
对于你，鹿晗拉的屎都是香的吧,0.691617868
看导演选的什么主演就知道当初是怎么给这个片子定位了,0.98962827
原著党看了评论都不敢去看电影了,0.479661642
投资方是不是想洗钱就没打算赚啊,0.083271894
不管时光荏苒，却始终犹如初见，我只知道你依然是我爱的鹿晗，就已经足够了！不忘初心！默默守护，不离不弃！,0.999731676
观众的眼睛是雪亮的，我们在也不是韭菜～花三十多看烂片，还不如喝杯凉茶～为什么要为他们的拍的烂片买单？,0.224314335
加油加油！一如既往的支持小鹿！,0.998420458
谁让你好好的男人不找，找一个女人，一个不男不女的人？小鲜肉上上娱乐节目就行，还上电影，谁买账？,0.213456128
鹿晗鹿晗还是因为鹿晗有多人是因为鹿晗而讨厌这部电影的？反正我就是因为鹿晗主演就不看好这部电影。,0.836807328
是模型对么,0.84379389
真的差，后悔买票,0.009580408
阿水是你吗,0.337777778
电影不如游戏CG解释下？？？？,0.170433352
导演，只怪你找错了主角，搞什么双女主拯救世界,0.984734666
这特效也能让你震撼？看你那没见过世面的样子,0.733245684
导演挺诚恳，大家还是嘴下留情吧！呃…片子的确是一言难尽，除了有猎奇心态的其他人还是不建议看了…省得看完还得回来骂，别给自己找不痛快…（仅代表个人意见）,0.914870225
一鹿伴晗,0.473767218
首先从电影选角色来说，既然是末世电影，为啥用一个流量明星来演，何况鹿晗的演技和形象根本就不符合一个救世主的形象，末世了，你们愿意相信一个军人形象来拯救世界还是一个油头粉面的人？其次，电影逻辑，末世了，放在现实中会有那么多的爱情片段吗？导演想要拍出好电影还选片酬那么高没有演技的来演,1
再怎么刷也是烂片,0.109130599
说了这么多还是没说哪里不好看，哪里出了问题，都是白说,0.050268042
鹿晗演的，绝对不看,0.378437644
？？片子真的不好看吗,0.214137351
有钱一起赚啊兄弟,0.08328069
呵呵，,0.675540765
眼瞪得挺大,0.721633287
现在还不是拍这种片子的时候，没技术和想象力,0.338806787
要吸取教训,0.252399269
粉丝加油，争取上10亿,0.946421293
这叫道歉？,0.19
扎心了，为了营销特地注册一个号,0.212268164
说实话，不请那头鹿晗我大屌做演员的话，绝对是另一个结果！,0.6218828
军人理个头发先吧，主角,0.231255964
道歉比电影好看,0.655702841
你这个死馬营销号，明天爹妈暴毙,0.151526041
这片在选角色上本来就是靠流量明星，还指望能好到哪里去？看到流浪地球成功了，就觉得自己跟上步伐了吗？如果这片还要吹怎么怎么好，怎么怎么努力，那中国科幻电影还怎么有未来，博主你醒醒吧，做个有良知的营销号，拒绝做垃圾电影人，给中国科幻留个未来吧，做好是应该的，求别做什么粉了，做什么丝吧,0.999999994
主演演的是军人吗？真是奇耻大辱，电影里面演的军人还有刘海，，，笑死人了。千万别说主演演的角色是军人,0.987297816
:还没有王者荣耀（盟友）预告片好看呢,0.951204815
经费就用在大炮上了，别的特效一般般，还有点塑料感,0.401021126
水都不会水笨死,0.012963925
导演加油,0.95650857
你错就错在：西施美，然后，你弄了位东施出来～～,0.868396224
群能给我一下吗？有钱一起赚,0.150354394
并没很差，只是没有那么好，让观影者落差很大,0.479492151
地球人死绝了吗，都要一个女的去拯救地球了！,0.999744398
小鲜肉?老黄瓜好看知否？,0.181125559
没人喜欢还感谢喜欢该片的观众,0.984319644
这评价独树一帜666,0.3775082
6,0.389948007
来来来，一人先刷他十亿票房，博主带头！,0.136409669
不是黑啊确实烂,0.147230601
嗯，怎么说呢,0.390414464
可怜的票房都不给给鹿某开片酬,0.311122063
微博啥时候有垃圾分类哎,0.434878795
昨天在b站一个up猪说的不错，这样形容你给我说你卖的是牛肉，但我知道是猪肉，可是你却给我端上来了老鼠肉，还是馊的,0.21313135
特效应该是起画龙点睛作用的，现在都爱把特效当剧情用，不烂你烂谁,0.725027486
外星人都打到家门口了，我还在想怎么才能泡到女领导~,0.332954729
那么小说好看么,0.861108311
别洗了，都看吐了,0.101638508
emmmmm,0.5
禁盗图哦各位！,0.679527472
剧情的烂，什么演员都救不了，不关鹿晗的事。不过鹿晗出来卖惨，吸引粉丝刷一波，说不定票房还能上去一下，不至于太赔。,0.032002714
评论里的粉丝赶紧去买票吧，烂成这比样还吹,0.006178292
我觉得太惨了吧,0.485515709
不是不好看，是你找错人了,0.292955542
1.11亿了,0.642933582
流浪地球个人不觉得好看。,0.997551542
应该用彭于晏那种猛点的来演,0.752088262
别骂人鹿晗了，和隔壁X魔教粉丝比起来鹿晗粉已经很可爱，很理智了。再说这片烂也确实怪不到鹿晗头上，导演编剧的锅吧,0.944272522
这确实是部好电影！演员也演技在线！中国科幻电影标杆！（,0.999411478
导演加油！,0.95650857
其实挺好看的，为什么那么多骂的应该有数了,0.907998306
主要是有鹿晗,0.473767218
哇好牛批啊好厉害啊可惜我不看,0.577181849
还好啦人家没说流浪地球打开的门被你焊上了,0.997935758
确定流浪打开了窗？？？唉，,0.213475382
这个包场票35是什么意思？包场了，然后才35？,0.007227664
这就是思维老套的锅了，快2020年了，还想着用颜值、演员阵容撑票房，好好想想流浪地球为什么火，里子要好，电影才叫卖,0.999999394
自己心里没点B数，找流量小生,0.155354124
猫眼豆瓣评分这么低，感觉是真心差。,0.475561161
六年磨成针了,0.414292277
上海堡垒[加油],0.86566501
大V说话不要违背自己良心，无脑洗地,0.049910247
你们要是换点演员兴许分数还能再高点。,0.947315013
躺平任嘲得了。,0.473767218
单说特效不是挺好的吗还想要啥特效？,0.58988983
就一听这电影名字就去没打算去电影院看，拍电影挣钱吗挣了多少钱啊脸都不要了名声都不要了，男女主角不看本儿吗什么烂片子都接,0.271673194
特效起色，到我还是睡着了.....,0.472043809
同是小鲜肉，张艺兴在他诸多师傅得引导下，演技爆炸。。成功的迈开乐电影大门得第一部，虽然之后吧也是一言难尽。。拍电影还是别来什么小鲜肉了，大把长得帅演技好科班毕业的学生们，给他们点机会吧。,0.99987424
咱们自家粉被说营销号了哈哈哈哈哈哈哈看楼上,0.854422191
流量明星的电影注定带着资本的恶臭味。,0.939577014
不惧留言,0.624308876
知道这部片子是向往的生活，但是知道谁主演就没有看的冲动了，希望大家别揪着头发不放了啊，难道有种黑科技叫剪了刘海演技会变好？舒淇现在也真是掉价，什么对手戏都接,0.999973735
互评互赞o,0.405264815
不敢去看,0.257445446
群号发一下，一起恰,0.477451821
其实我感觉也没有大家说得这么这么非常之差吧以往出现一个烂片好像也没看大家讨论的这么激烈啊,0.046709019
下面会让你发群号的，看看是不是有憨批来,0.131305644
烂片，过气男星,0.174368442
哥多少钱有钱一起赚啊,0.09637593
其实各个方面都需要道歉，演员，导演，编辑，道具，后期制作等都有责任，都需要道歉,0.991218127
刘慈欣吴京已经把中国科幻片的高度摆在那了想接近和超越已经是很困难的事情了不是请几个流量明星就能好的,0.999734309
一直刷才行,0.118658399
本就是用来洗钱的商业片，期待什么好评？一波差评不管带没带节奏，反正是有了“流量商品”日渐贬值的苗头，观众不瞎，该被淘汰的流量最后都会被遗忘掉，拜拜了您内,0.997015001
哈哈，也难怪，见识太少,0.529824077
今天继续刷,0.17699115
说实在的，冲着鹿晗那个头发我连一星都不想给。就没有一点我们中国军人那个寸头的阳刚之气。,0.024613375
把鹿晗换掉，把衣服弄脏些！票房最少会多3亿,0.22905314
这烂片炒作是停不下了？？还要刺激大众好奇心，去看看到底有多烂？？,0.000969126
世界末日都忘不了整理发型,0.713979483
可惜了,0.579861111
再努力个六年，到时候还请一些流量明星,0.430857053
